HOUSEID,PERSONID,R_AGE,R_SEX,EDUC,NUMADLT,VEHID,HHVEHCNT,VEHFUEL,VEHAGE,HOMEOWN,DRVRCNT,HHFAMINC,HHSIZE,URBANSIZE,URBRUR,WRKCOUNT,HOMETYPE,YOUNGCHILD
9000016088,1,42,1,6,1,1,2,1,11,1,1,8,1,4,1,1,1,0
9000016092,1,33,1,4,3,1,3,1,3,3,3,8,3,5,1,3,1,0
9000016094,2,60,2,6,2,2,2,1,12,1,2,7,5,5,1,2,2,2
9000016097,1,64,1,8,1,1,1,1,9,2,1,10,1,1,1,1,2,0
9000016099,1,63,1,7,2,2,2,1,8,2,2,11,2,4,1,2,1,0
9000016107,1,60,2,7,1,1,1,1,7,2,1,4,1,6,2,1,4,0
9000016119,1,22,1,4,2,2,2,1,4,3,2,6,2,4,1,2,3,0
9000016122,1,56,1,4,2,2,3,2,4,1,2,8,3,6,2,2,1,0
9000016134,1,75,2,5,1,1,1,1,7,1,1,4,1,1,1,0,1,0
9000016135,1,57,1,7,2,2,2,1,4,1,2,6,3,6,2,2,1,0
9000016145,1,53,2,6,1,1,1,1,12,1,1,9,1,1,1,1,1,0
9000016146,1,57,2,3,1,1,1,1,1,4,1,2,1,6,2,0,1,0
9000016156,1,67,2,7,1,1,1,1,2,2,1,7,1,4,1,0,1,0
9000016174,1,61,2,6,1,1,1,1,18,1,1,6,1,5,1,1,1,0
9000016217,1,32,1,7,2,1,2,1,6,1,2,11,2,4,1,2,1,0
9000016232,1,74,2,5,1,1,1,1,1,2,1,6,1,6,2,0,1,0
9000016235,1,46,2,5,2,1,1,1,10,3,2,5,2,5,1,1,3,0
9000016269,1,61,2,7,1,1,1,1,3,1,1,10,1,4,1,1,2,0
9000016293,1,37,-7,7,2,1,1,1,1,3,2,7,2,4,1,2,3,0
9000016305,1,52,2,6,1,1,1,1,1,3,1,5,1,5,1,1,3,0
9000016313,1,39,1,6,1,1,1,1,3,3,1,6,1,4,1,1,3,0
9000016323,2,58,1,4,2,1,4,1,2,2,2,7,2,2,1,2,1,0
9000016350,1,51,1,6,2,2,3,1,4,1,2,11,2,6,2,2,1,0
9000016372,3,77,1,1,3,1,2,1,2,1,2,3,3,6,2,0,4,0
9000016398,1,68,2,4,2,1,2,6,9,2,2,2,2,6,2,0,1,0
9000016416,1,57,1,6,2,1,2,1,6,2,2,8,2,6,2,1,1,0
9000016437,1,75,1,6,2,1,2,1,3,2,2,6,2,6,2,0,1,0
9000016441,1,27,2,4,2,1,1,1,20,2,1,2,3,6,2,0,1,0
9000016492,2,63,1,4,2,1,1,1,15,3,1,2,2,6,1,0,2,0
9000016495,2,62,2,4,2,2,3,1,3,2,2,3,2,6,2,1,1,0
9000016506,1,70,2,6,1,1,1,1,11,2,1,8,1,4,1,0,3,0
9000016543,1,37,2,5,2,1,2,1,6,2,2,5,2,6,2,1,1,0
9000016556,1,34,1,6,2,1,4,1,2,1,2,11,4,6,2,2,1,1
9000016587,1,72,1,8,2,1,1,6,5,3,2,7,2,6,1,0,2,0
9000016596,1,64,1,6,1,2,2,1,2,1,1,7,1,6,2,0,1,0
9000016610,1,63,1,4,1,1,1,1,40,4,1,1,1,6,1,0,3,0
9000016621,1,36,2,5,2,2,2,1,13,1,2,4,2,6,2,0,1,0
9000016626,2,39,2,7,2,1,2,1,4,1,2,11,5,6,2,0,1,1
9000016628,1,37,2,3,1,1,1,1,14,3,1,1,4,6,2,1,4,0
9000016637,1,49,2,7,2,3,3,1,6,1,3,7,3,6,1,3,1,0
9000016671,1,50,1,3,3,4,4,1,3,1,4,7,4,6,1,1,1,0
9000016673,1,65,1,8,2,3,3,1,8,2,2,6,2,6,1,1,1,0
9000016674,1,78,1,6,2,1,3,1,3,2,2,11,2,6,2,0,1,0
9000016704,1,84,2,3,1,1,1,1,14,2,0,1,1,6,2,0,1,0
9000016718,2,70,1,3,2,1,2,1,13,2,1,1,2,6,2,1,4,0
9000016720,1,58,1,6,2,2,2,1,6,1,2,6,2,6,2,2,1,0
9000016723,3,71,2,5,3,2,4,1,3,1,3,8,5,3,1,2,1,0
9000016735,1,43,1,7,2,2,3,4,8,1,2,9,2,3,1,2,1,0
9000016744,1,26,1,8,1,1,1,1,9,3,1,6,1,3,1,1,3,0
9000016748,1,32,2,3,2,4,4,1,1,1,2,7,2,3,1,2,1,0
9000016757,1,33,2,7,1,1,1,1,17,3,1,5,1,2,1,1,3,0
9000016776,1,65,1,5,2,2,2,1,1,1,2,6,2,6,2,0,1,0
9000016786,3,70,2,2,4,1,3,1,11,1,4,6,4,1,1,0,4,0
9000016800,1,30,2,4,1,1,2,1,1,3,1,5,3,1,1,1,1,0
9000016805,1,70,1,4,3,3,3,1,6,1,3,6,3,5,1,1,1,0
9000016814,2,59,1,6,2,1,2,1,5,1,2,11,2,2,1,2,1,0
9000016835,1,45,2,4,1,1,1,1,25,3,1,5,1,2,1,1,1,0
9000016857,1,35,1,4,3,1,3,1,2,3,3,8,4,2,1,2,1,0
9000016859,1,73,-7,5,1,1,1,1,7,2,1,7,1,5,1,0,1,0
9000016877,1,76,1,4,1,1,4,1,10,1,1,6,1,5,1,0,1,0
9000016883,1,71,1,5,2,1,1,1,7,2,1,5,2,2,1,1,1,0
9000016901,1,29,1,6,2,1,2,1,4,1,2,8,3,1,1,2,1,1
9000016918,1,65,1,4,2,2,2,1,3,1,2,6,2,6,2,0,1,0
9000016920,2,69,1,3,2,1,2,1,2,2,2,5,2,6,2,0,1,0
9000016929,1,29,2,4,2,2,2,1,11,4,2,5,4,6,2,1,4,0
9000016930,1,71,1,4,1,1,2,1,1,1,1,3,1,6,2,0,1,0
9000016931,1,57,1,4,1,1,1,1,4,2,1,4,1,6,2,0,1,0
9000016942,2,30,1,3,2,1,2,1,8,1,2,4,4,6,2,2,1,0
9000016948,1,63,2,6,1,1,2,1,4,2,1,3,1,6,1,0,1,0
9000016966,1,66,1,4,2,1,1,1,4,1,2,8,2,6,2,0,1,0
9000016968,1,71,1,8,2,1,3,1,8,2,2,6,2,6,2,0,1,0
9000017013,2,77,2,4,2,2,2,1,8,1,2,1,2,6,2,2,1,0
9000017053,1,53,2,4,1,3,3,2,1,1,1,6,1,6,2,1,1,0
9000017081,1,37,2,3,1,1,1,1,16,3,1,1,2,6,2,0,4,0
9000017090,1,43,1,7,2,2,2,1,7,1,2,11,3,3,1,2,1,0
9000017128,1,30,1,4,1,1,1,1,2,3,1,3,1,2,1,1,2,0
9000017137,2,64,1,8,2,1,2,1,2,2,2,7,2,5,1,1,1,0
9000017148,1,60,1,4,1,1,2,1,9,2,1,6,1,1,1,1,1,0
9000017170,1,66,2,4,2,1,2,1,20,2,2,4,2,6,2,0,1,0
9000017182,1,73,2,5,2,1,2,2,8,2,2,6,2,6,2,0,1,0
9000017207,1,63,-7,7,2,1,2,1,9,2,2,5,2,5,1,0,1,0
9000017212,1,82,1,7,2,1,2,1,5,2,2,10,2,5,1,0,1,0
9000017218,1,81,2,7,1,1,1,1,4,2,1,10,1,3,1,0,1,0
9000017219,1,36,2,8,1,1,1,2,10,1,1,11,1,6,2,1,1,0
9000017221,1,52,1,4,1,1,1,1,1,1,1,5,1,5,1,0,1,0
9000017229,1,69,2,5,1,1,1,1,9,1,1,5,1,6,2,0,1,0
9000017236,1,31,2,6,1,1,1,6,7,3,1,6,1,5,1,1,3,0
9000017242,1,81,1,3,1,1,1,1,3,2,1,6,1,5,1,0,1,0
9000017257,1,58,2,7,3,2,3,1,5,1,3,8,3,3,1,3,1,0
9000017260,1,54,1,4,1,1,1,1,18,3,1,5,3,2,1,0,3,1
9000017268,2,62,1,4,2,1,1,1,11,1,1,6,4,1,1,2,1,0
9000017277,2,36,1,7,2,2,2,4,6,1,2,8,4,5,1,2,1,2
9000017280,1,58,1,3,2,1,4,2,3,1,2,7,2,6,2,2,1,0
9000017287,1,30,2,8,1,1,1,1,6,3,1,3,1,2,1,1,3,0
9000017291,2,38,1,6,2,1,1,1,3,1,2,6,2,5,1,1,1,0
9000017292,2,50,2,5,2,1,5,1,7,1,3,10,4,2,1,2,1,0
9000017293,3,53,1,3,4,1,2,1,3,3,4,6,5,6,1,2,1,0
9000017295,2,79,2,4,2,2,2,1,3,1,2,5,2,6,1,1,1,0
9000017309,1,40,1,6,2,1,1,1,12,3,2,8,4,5,1,2,3,0
9000017324,1,68,2,8,1,1,1,1,16,3,1,4,1,3,1,1,1,0
9000017336,2,69,2,3,2,1,1,1,1,2,2,3,2,3,1,0,1,0
9000017342,2,32,1,4,2,2,2,1,5,3,2,7,4,6,2,2,1,1
9000017398,2,80,1,7,2,2,2,1,13,2,2,5,2,6,2,0,1,0
9000017400,2,80,1,5,2,1,5,1,9,2,2,5,2,2,1,0,1,0
9000017410,1,36,1,8,2,2,2,1,8,1,2,9,5,5,1,2,1,2
9000017413,1,44,2,6,2,1,4,1,3,1,2,6,3,5,1,1,1,0
9000017419,1,74,2,3,1,1,1,1,22,4,1,2,1,3,1,0,1,0
9000017428,1,44,1,5,1,1,1,1,1,3,1,7,1,5,1,0,3,0
9000017446,2,56,1,3,2,2,2,1,3,1,2,5,2,6,2,2,1,0
9000017450,2,87,1,2,3,1,2,1,1,2,2,4,3,6,1,1,4,0
9000017451,2,62,2,4,2,1,4,1,5,1,2,11,2,5,1,1,1,0
9000017460,1,50,1,4,2,1,2,1,1,1,2,8,3,5,1,1,1,0
9000017477,1,78,1,3,2,1,2,1,1,1,2,6,2,2,1,1,1,0
9000017478,1,45,2,7,1,2,2,1,4,1,1,8,1,6,2,1,1,0
9000017479,2,68,1,7,2,1,2,6,1,2,2,9,2,5,1,0,1,0
9000017491,1,57,1,3,1,1,1,1,18,1,1,4,1,5,1,0,1,0
9000017493,1,77,2,5,2,2,2,1,3,2,2,8,2,5,1,0,1,0
9000017507,1,57,2,4,2,1,2,1,11,1,1,4,2,2,1,1,1,0
9000017510,1,52,1,4,2,2,2,1,11,3,2,7,4,5,1,1,3,0
9000017512,1,34,2,6,2,2,2,1,9,1,2,7,2,3,1,2,1,0
9000017517,2,54,1,4,2,1,2,1,20,1,2,3,2,6,2,2,5,0
9000017523,2,65,1,4,2,2,2,1,7,1,2,11,2,5,1,1,1,0
9000017531,1,60,2,6,2,1,2,1,5,1,2,8,3,5,1,2,1,0
9000017551,2,45,2,6,2,2,2,1,8,1,3,8,5,5,1,2,1,0
9000017562,1,73,1,5,2,2,2,1,18,1,2,5,2,3,1,1,1,0
9000017571,1,41,1,4,3,2,3,1,4,3,2,6,4,3,1,0,1,0
9000017588,1,74,1,3,2,1,1,1,16,2,2,3,2,3,1,1,1,0
9000017607,2,37,2,8,2,2,2,1,2,1,2,6,2,5,1,2,1,0
9000017610,1,69,1,4,3,1,2,1,1,2,2,6,3,2,1,1,1,0
9000017615,1,79,1,3,2,2,2,1,6,1,2,6,4,5,1,1,1,0
9000017616,2,29,2,6,2,1,2,1,4,3,2,6,4,2,1,2,1,2
9000017617,1,54,1,3,1,1,1,1,12,3,1,5,1,5,1,0,3,0
9000017644,1,62,1,4,2,2,3,1,3,1,2,7,2,3,1,0,1,0
9000017660,1,67,2,6,1,1,1,1,14,3,1,2,1,6,2,0,3,0
9000017667,1,64,1,6,2,1,2,1,4,2,2,11,2,6,2,0,1,0
9000017686,1,50,2,7,1,1,1,1,6,3,1,6,1,6,1,1,1,0
9000017697,1,73,2,4,1,1,1,1,5,2,1,3,1,6,2,0,1,0
9000017704,1,75,1,3,2,1,2,1,3,2,1,5,2,6,2,0,1,0
9000017725,2,39,1,1,2,1,1,1,21,2,1,1,2,6,2,0,4,0
9000017736,1,43,2,3,5,2,5,1,2,3,5,3,7,6,1,1,1,2
9000017743,1,62,2,4,1,1,1,1,11,2,1,3,1,6,1,0,1,0
9000017768,1,60,2,4,2,1,3,1,1,1,2,8,2,6,2,2,1,0
9000017779,1,76,2,3,1,1,2,1,6,2,1,3,1,6,2,0,1,0
9000017793,1,23,1,6,2,1,2,1,2,1,2,6,2,6,1,2,1,0
9000017795,2,81,1,6,2,1,3,1,16,2,2,6,2,6,1,0,1,0
9000017801,1,69,1,6,2,2,3,2,3,2,2,10,2,6,2,0,1,0
9000017816,2,66,1,6,2,2,3,2,3,2,2,11,2,6,2,1,1,0
9000017849,2,42,1,6,2,2,2,1,5,1,2,11,3,5,1,2,1,0
9000017852,2,45,1,3,2,1,1,1,6,3,2,6,2,5,1,0,3,0
9000017855,2,36,1,6,2,1,1,1,5,1,2,8,4,6,1,2,1,0
9000017859,1,59,1,6,1,1,1,1,1,3,1,8,1,5,1,1,3,0
9000017877,2,74,2,4,2,1,1,1,5,1,2,6,2,1,1,0,1,0
9000017882,1,74,1,5,2,1,3,1,5,1,2,6,2,3,1,1,1,0
9000017884,1,44,2,4,3,2,4,1,6,1,4,9,5,3,1,2,1,0
9000017895,1,69,2,5,2,1,2,1,1,2,2,8,2,3,1,0,1,0
9000017907,1,27,2,7,2,1,1,1,5,3,2,8,2,5,1,2,1,0
9000017912,2,32,1,4,2,2,2,1,6,1,2,8,2,5,1,2,2,0
9000017916,2,41,2,6,2,1,2,1,13,1,2,7,6,3,1,2,1,1
9000017932,1,49,1,5,2,3,3,2,2,1,2,8,2,6,1,2,1,0
9000017939,1,71,1,8,2,1,2,1,17,2,2,5,2,5,1,0,1,0
9000017946,2,32,1,7,2,1,2,1,6,1,2,8,2,3,1,2,1,0
9000017947,1,47,2,6,1,1,1,1,23,3,1,6,1,5,1,1,3,0
9000017994,1,68,1,7,1,1,2,1,15,2,1,4,1,3,1,0,1,0
9000017996,3,74,2,4,4,3,4,1,2,1,4,8,5,5,1,2,1,0
9000018003,2,51,-7,4,3,2,2,1,1,2,3,8,5,5,1,0,1,0
9000018014,1,67,2,8,2,1,2,1,7,1,2,6,3,5,1,1,1,0
9000018015,1,65,2,5,1,1,1,1,16,3,1,1,1,1,1,0,3,0
9000018017,1,71,1,5,2,3,3,1,1,1,2,5,2,3,1,0,1,0
9000018019,2,54,2,4,2,4,4,1,1,1,2,11,3,5,1,2,1,0
9000018025,1,42,1,6,2,1,2,4,3,3,2,7,3,3,1,2,1,1
9000018039,2,51,1,4,2,1,2,1,4,1,2,8,3,5,1,2,1,0
9000018048,1,25,1,4,2,2,2,1,6,1,2,7,2,6,1,2,1,0
9000018056,2,70,1,5,2,1,1,1,1,1,2,6,2,6,2,0,4,0
9000018078,1,64,1,6,2,3,3,1,10,3,2,7,2,3,1,1,1,0
9000018083,1,64,2,3,2,2,2,1,4,2,2,11,2,3,1,2,1,0
9000018091,1,65,2,6,1,1,1,1,5,1,1,4,1,3,1,0,2,0
9000018093,2,31,2,6,2,1,1,1,10,3,1,4,4,3,1,0,2,2
9000018104,1,64,1,1,1,1,4,1,14,2,1,5,1,6,1,0,1,0
9000018117,2,60,1,3,2,1,2,2,2,3,2,6,2,5,1,2,1,0
9000018140,2,71,1,7,3,1,2,1,8,3,3,7,3,5,1,1,2,0
9000018153,1,62,1,6,1,1,1,1,18,3,1,3,1,5,1,0,3,0
9000018168,2,58,1,4,2,1,3,2,10,1,2,6,2,6,2,1,1,0
9000018195,2,66,1,5,2,1,2,1,1,1,2,6,2,6,1,2,1,0
9000018213,1,36,2,6,1,1,3,1,4,1,1,5,4,6,1,1,1,0
9000018216,2,66,2,7,2,2,3,1,2,3,2,9,2,6,2,0,1,0
9000018221,2,53,1,2,2,2,2,1,11,1,2,8,2,6,1,1,1,0
9000018227,1,64,1,8,2,1,2,1,6,2,1,10,2,1,1,1,1,0
9000018233,2,56,1,5,2,1,4,1,3,1,2,8,3,6,2,0,1,0
9000018247,2,68,1,3,2,1,2,1,6,1,2,7,2,6,2,1,1,0
9000018259,1,63,1,5,2,2,4,1,10,2,2,5,2,6,1,1,1,0
9000018263,1,44,2,6,1,1,1,1,1,3,1,5,1,6,2,1,1,0
9000018272,1,68,1,4,1,1,6,1,7,2,1,3,1,6,1,1,4,0
9000018273,2,76,1,6,3,2,3,1,4,1,2,7,3,6,2,1,1,0
9000018277,1,43,2,5,1,1,1,1,15,3,1,1,1,6,1,0,3,0
9000018292,1,64,1,3,1,1,1,1,8,2,1,4,1,6,2,0,1,0
9000018320,2,81,2,6,2,2,2,1,20,2,2,5,2,2,1,0,1,0
9000018343,1,68,2,8,1,1,2,5,3,1,1,10,1,5,1,0,2,0
9000018345,1,41,1,7,2,1,2,5,1,1,2,10,2,4,1,1,1,0
9000018388,1,86,2,6,1,1,1,1,4,3,1,5,1,4,1,0,3,0
9000018396,1,65,1,6,3,2,4,6,8,1,3,4,3,3,1,2,1,0
9000018399,2,56,2,6,4,3,3,1,4,1,4,11,4,5,1,1,1,0
9000018403,1,68,2,6,1,1,1,6,6,2,1,8,1,2,1,0,1,0
9000018415,2,31,1,6,2,1,1,1,7,1,2,9,2,2,1,2,2,0
9000018422,2,92,1,5,2,1,3,1,15,1,2,11,2,4,1,1,1,0
9000018450,2,42,2,7,2,1,2,1,8,1,2,11,2,5,1,2,1,0
9000018451,2,29,1,3,2,1,2,1,4,3,2,8,2,2,1,2,3,0
9000018465,1,58,2,7,1,1,1,1,5,3,1,9,1,4,1,1,3,0
9000018473,2,28,1,4,2,1,1,1,1,1,2,9,2,5,1,2,1,0
9000018474,2,68,2,4,2,2,3,1,3,2,2,11,2,4,1,0,1,0
9000018488,2,67,2,7,2,2,2,6,20,2,2,10,2,4,1,1,1,0
9000018491,1,66,1,5,2,1,2,1,7,2,2,8,2,2,1,0,1,0
9000018499,2,61,2,6,2,1,2,1,8,1,2,8,2,3,1,1,2,0
9000018501,1,30,2,6,1,1,1,1,5,3,1,8,1,5,1,1,3,0
9000018541,2,71,2,3,2,1,2,1,2,2,1,9,2,4,1,0,1,0
9000018557,2,54,1,4,2,2,2,1,3,3,2,8,2,3,1,2,3,0
9000018571,1,43,1,7,2,2,2,1,4,2,2,11,2,5,1,2,1,0
9000018583,1,35,1,8,1,1,1,1,8,3,1,8,1,5,1,1,3,0
9000018587,1,51,1,5,2,1,2,1,3,1,2,10,2,5,1,2,1,0
9000018592,1,32,1,5,2,2,4,1,7,1,2,8,3,6,1,1,1,0
9000018618,1,66,2,7,1,1,1,1,10,2,1,3,1,5,1,0,1,0
9000018625,2,47,1,4,2,2,2,1,5,1,2,7,4,4,1,1,1,0
9000018632,1,70,1,4,1,1,1,1,1,1,1,5,1,2,1,1,1,0
9000018635,2,59,2,4,2,1,2,1,7,1,2,11,2,4,1,1,1,0
9000018644,1,59,1,6,1,1,1,1,15,1,1,7,1,2,1,1,1,0
9000018645,2,74,2,5,2,2,2,1,21,1,2,6,2,5,1,1,2,0
9000018646,1,68,2,6,1,1,1,1,25,1,1,5,1,1,1,0,2,0
9000018648,1,71,1,5,2,2,2,1,4,1,2,10,2,6,2,1,1,0
9000018660,1,81,1,4,2,1,2,1,1,1,2,6,2,6,1,0,1,0
9000018676,2,71,2,6,2,2,2,1,10,2,2,3,2,6,2,0,1,0
9000018684,1,67,1,8,2,1,1,1,14,1,2,9,2,4,1,1,1,0
9000018695,1,28,2,7,1,1,1,1,8,3,1,7,1,5,1,1,3,0
9000018700,2,57,1,5,2,1,1,1,15,3,1,3,2,3,1,1,2,0
9000018712,1,34,2,7,1,1,1,1,4,3,1,5,1,4,1,1,3,0
9000018787,1,70,2,7,2,3,3,2,1,1,2,11,2,6,2,2,1,0
9000018790,2,62,1,3,2,1,2,6,5,1,2,9,2,2,1,2,1,0
9000018801,1,57,1,5,4,2,4,1,8,3,4,10,4,4,1,3,2,0
9000018817,1,57,1,6,2,1,5,5,5,1,2,10,2,5,1,1,1,0
9000018827,1,54,2,7,1,1,1,6,11,1,2,7,2,2,1,1,2,0
9000018834,2,62,2,5,3,1,2,1,9,2,3,11,3,5,1,2,1,0
9000018843,2,49,1,1,2,3,4,1,7,3,2,5,2,5,1,2,1,0
9000018844,1,56,2,4,1,1,1,1,22,2,1,1,1,2,1,0,4,0
9000018846,1,65,2,7,1,1,2,5,1,1,1,8,1,1,1,0,1,0
9000018871,1,53,2,7,1,1,1,1,3,1,1,6,1,5,1,1,1,0
9000018881,2,61,1,5,2,3,3,5,2,3,2,5,3,4,1,2,2,0
9000018888,3,79,1,6,3,1,3,1,4,1,3,11,5,6,2,2,1,0
9000018895,2,50,2,7,2,1,2,1,8,1,2,11,5,6,2,2,1,0
9000018932,3,46,2,3,3,2,2,1,4,3,3,5,5,1,1,0,1,0
9000018940,2,59,2,4,2,3,3,5,3,1,2,9,2,5,1,0,1,0
9000018953,1,62,2,6,2,2,2,1,7,1,2,8,2,3,1,1,2,0
9000018959,1,70,1,6,2,1,2,1,5,1,2,9,2,6,2,0,1,0
9000018960,1,35,1,6,2,1,3,1,5,1,2,11,4,2,1,1,1,2
9000018961,1,27,1,8,2,2,2,1,6,3,2,7,5,5,1,2,1,3
9000018977,1,75,2,7,1,1,1,4,3,2,1,7,1,3,1,0,2,0
9000019009,1,45,1,8,2,1,2,1,1,3,2,11,2,4,1,2,3,0
9000019020,1,42,-7,4,2,2,2,1,1,3,2,6,4,5,1,1,2,0
9000019046,1,23,2,5,2,1,2,1,3,3,2,7,2,5,1,1,3,0
9000019052,1,66,1,7,1,1,1,1,4,4,1,6,1,2,1,0,1,0
9000019058,1,41,2,6,2,1,1,1,22,3,2,8,2,5,1,2,2,0
9000019059,1,51,1,5,1,1,1,1,3,1,1,6,1,4,1,0,1,0
9000019074,2,81,1,3,2,1,2,1,20,1,2,8,2,2,1,2,1,0
9000019078,2,53,1,1,4,1,4,1,3,1,4,6,4,4,1,1,4,0
9000019086,1,30,2,6,2,1,2,1,5,1,2,6,2,4,1,2,1,0
9000019096,1,65,2,7,1,1,1,1,1,3,1,8,1,5,1,0,3,0
9000019099,1,34,2,7,2,1,1,1,9,1,2,11,4,4,1,2,1,1
9000019105,3,31,1,8,3,2,3,1,6,3,3,11,3,4,1,3,1,0
9000019106,1,74,1,7,2,2,6,1,11,2,2,10,2,2,1,1,1,0
9000019110,1,60,1,3,2,1,2,2,3,2,2,11,2,1,1,0,1,0
9000019129,1,26,1,6,2,2,2,6,10,1,2,7,3,3,1,1,2,1
9000019132,2,71,1,5,2,1,2,6,5,2,1,7,2,6,1,0,1,0
9000019143,1,70,2,4,2,1,2,1,10,1,1,6,2,6,2,0,4,0
9000019158,1,49,2,5,2,1,2,1,6,1,2,8,4,6,1,0,1,1
9000019163,1,81,1,7,2,1,3,6,1,1,2,7,2,6,1,0,1,0
9000019165,1,63,1,3,2,1,1,1,1,1,2,9,2,6,2,0,1,0
9000019171,1,26,1,7,2,1,3,1,3,1,2,7,2,6,2,2,1,0
9000019184,2,31,2,6,2,1,3,1,6,1,2,8,3,6,1,1,1,1
9000019199,1,28,1,5,2,1,2,1,18,3,1,4,4,6,1,1,3,2
9000019202,1,75,2,6,1,1,1,1,17,2,1,6,1,6,1,0,2,0
9000019205,2,53,1,1,2,3,3,1,8,3,2,9,2,6,1,2,1,0
9000019208,1,70,1,4,2,1,2,1,5,2,2,6,2,6,2,0,1,0
9000019221,1,74,2,7,1,1,2,1,2,1,1,8,1,6,2,0,1,0
9000019235,1,70,1,5,1,1,1,1,19,1,1,6,1,6,1,0,1,0
9000019239,2,43,1,3,2,1,2,1,12,1,2,6,3,6,2,2,1,1
9000045389,1,77,1,3,2,1,2,1,3,2,2,-7,2,6,1,0,1,0
9000045400,1,49,1,7,1,1,1,1,5,3,1,6,1,2,1,1,3,0
9000045417,2,40,-7,7,2,2,2,6,5,1,2,9,2,2,1,2,1,0
9000045418,2,38,2,7,2,2,2,1,2,1,2,10,2,6,2,1,1,0
9000045421,2,68,1,3,2,1,1,1,6,3,1,5,2,5,1,2,3,0
9000045432,2,63,2,4,2,2,2,1,3,1,2,10,2,5,1,1,1,0
9000045443,2,76,1,4,2,1,2,1,5,2,2,7,2,6,2,0,1,0
9000045447,4,58,1,6,4,5,5,1,6,2,4,6,4,4,1,2,1,0
9000045452,1,33,2,7,2,1,2,6,1,2,2,10,4,5,1,2,1,2
9000045455,1,37,1,5,1,2,2,1,7,2,1,4,1,6,2,1,1,0
9000045460,1,66,1,4,2,1,2,1,6,2,2,10,2,6,1,2,1,0
9000045468,2,41,1,6,2,4,4,1,6,1,2,6,2,6,1,2,3,0
9000045478,1,44,2,6,1,1,1,1,7,3,1,7,2,5,1,0,1,0
9000045480,1,67,2,7,2,2,3,1,6,1,2,9,2,1,1,1,1,0
9000045505,1,27,2,4,1,1,1,1,5,3,1,5,3,1,1,1,1,1
9000045527,2,52,2,6,2,2,2,1,3,1,2,9,3,5,1,2,1,0
9000045552,1,75,1,7,2,2,2,1,13,2,2,7,2,6,2,0,1,0
9000045553,2,64,2,7,4,1,4,1,15,3,4,7,4,5,1,3,1,0
9000045556,1,33,1,3,2,1,2,1,14,3,2,4,2,6,1,2,1,0
9000045558,1,62,1,4,1,1,1,1,3,1,1,11,1,6,1,0,2,0
9000045567,2,68,2,3,2,1,2,1,5,2,2,11,2,2,1,1,1,0
9000045576,1,68,1,6,2,1,1,1,4,2,1,6,2,5,1,0,1,0
9000045579,1,67,1,4,2,2,2,1,5,2,2,5,2,1,1,0,1,0
9000045589,1,29,1,7,1,1,1,1,4,3,1,7,1,4,1,0,3,0
9000045598,2,41,1,6,2,1,2,1,6,1,2,8,5,6,2,2,1,0
9000045626,1,33,1,7,2,1,1,1,5,1,1,10,2,4,1,1,2,0
9000045640,2,75,2,5,2,2,2,-9,5,1,1,8,2,5,1,1,1,0
9000045647,1,61,1,5,2,2,4,1,8,2,2,9,2,6,2,1,1,0
9000045665,1,46,2,6,1,2,4,1,2,1,1,10,1,6,2,1,1,0
9000045670,1,56,2,8,2,2,2,5,1,1,2,11,2,4,1,1,1,0
9000045687,2,66,1,3,2,2,2,1,5,1,2,10,2,6,2,2,1,0
9000045698,1,59,2,7,1,1,1,1,7,1,1,7,2,1,1,1,1,0
9000045699,1,92,1,1,2,2,2,1,8,2,1,6,2,3,1,1,1,0
9000045702,1,28,1,8,1,1,1,1,16,3,1,7,1,4,1,1,2,0
9000045708,1,55,1,6,2,1,1,6,7,2,1,6,3,1,1,1,1,0
9000045717,1,46,1,6,3,1,2,1,5,1,3,9,3,3,1,2,1,0
9000045738,1,64,1,8,2,1,2,6,3,2,2,11,2,2,1,2,1,0
9000045740,1,69,2,6,1,1,2,1,10,2,1,3,1,4,1,0,1,0
9000045743,1,44,1,6,2,2,3,1,1,1,3,8,3,3,1,1,1,0
9000045758,2,52,1,6,2,1,2,1,2,1,2,9,3,5,1,2,1,0
9000045778,2,39,1,7,2,1,2,1,8,1,2,10,7,5,1,1,1,2
9000045790,1,88,2,5,1,1,1,1,16,3,1,3,1,4,1,0,3,0
9000045793,2,53,1,3,2,2,2,1,3,1,2,7,2,4,1,1,1,0
9000045802,1,26,1,6,2,1,1,1,18,1,2,11,2,4,1,2,1,0
9000045818,2,65,2,3,2,1,2,1,13,2,2,11,2,6,2,2,1,0
9000045822,1,40,-7,6,1,4,4,1,11,1,1,7,1,6,2,1,1,0
9000045846,1,63,1,6,2,1,2,1,3,3,2,8,2,5,1,2,3,0
9000045849,2,46,2,7,2,1,3,1,1,1,3,10,4,2,1,2,1,0
9000045855,1,65,2,4,2,1,1,1,14,1,1,5,2,5,1,1,3,0
9000045862,2,62,1,5,2,2,2,1,5,2,2,6,2,6,2,2,1,0
9000045863,1,53,1,8,1,1,1,1,6,1,1,10,1,4,1,1,2,0
9000045869,1,64,1,7,2,1,2,1,2,2,2,11,2,1,1,1,1,0
9000045886,1,28,1,5,2,2,2,1,3,1,2,9,2,4,1,2,2,0
9000045902,1,56,1,3,1,1,1,1,10,1,1,1,1,2,1,0,1,0
9000045913,3,82,2,3,3,2,2,1,3,1,2,5,3,4,1,1,1,0
